timestamp_utc,request_date,channel_name,channel_id,demo_message_link,message_id,user_request,language,bot_response,non_response_category,session_info
2026-02-14T20:59:13,2026-02-14,Developer Community,demo_001,demo://message/4767,msg_0004767,"cool, that makes sense",en,[Non-Response Category: small_talk],small_talk,{}
2026-02-14T21:42:41,2026-02-14,Product Help Forum,demo_002,demo://message/4768,msg_0004768,"nice, thanks for sharing",es,[Non-Response Category: small_talk],small_talk,{}
2026-02-14T00:37:23,2026-02-14,Product Help Forum,demo_002,demo://message/4769,msg_0004769,appreciate the help,en,[Non-Response Category: small_talk],small_talk,{}
2026-02-14T13:51:12,2026-02-14,API Support Chat,demo_003,demo://message/4770,msg_0004770,good morning everyone,en,[Non-Response Category: small_talk],small_talk,{}
2026-02-14T20:42:42,2026-02-14,Product Help Forum,demo_002,demo://message/4771,msg_0004771,"cool, that makes sense",en,[Non-Response Category: small_talk],small_talk,{}
2026-02-14T00:37:19,2026-02-14,Integration Help Desk,demo_004,demo://message/4772,msg_0004772,good morning everyone,en,[Non-Response Category: small_talk],small_talk,{}
2026-02-14T04:19:11,2026-02-14,Integration Help Desk,demo_004,demo://message/4773,msg_0004773,interesting discussion,en,[Non-Response Category: small_talk],small_talk,{}
2026-02-14T15:25:56,2026-02-14,Product Help Forum,demo_002,demo://message/4774,msg_0004774,"cool, that makes sense",de,[Non-Response Category: small_talk],small_talk,{}
2026-02-14T19:38:51,2026-02-14,API Support Chat,demo_003,demo://message/4775,msg_0004775,"cool, that makes sense",es,[Non-Response Category: small_talk],small_talk,{}
2026-02-14T04:44:43,2026-02-14,API Support Chat,demo_003,demo://message/4776,msg_0004776,the integration fails after deployment,en,[Non-Response Category: statement],statement,{}
2026-02-14T02:43:43,2026-02-14,API Support Chat,demo_003,demo://message/4777,msg_0004777,the API response changed today,en,[Non-Response Category: statement],statement,{}
2026-02-14T17:32:37,2026-02-14,Product Help Forum,demo_002,demo://message/4778,msg_0004778,the webhook is still failing after the update,es,[Non-Response Category: statement],statement,{}
2026-02-14T13:10:24,2026-02-14,Developer Community,demo_001,demo://message/4779,msg_0004779,the maintenance window starts at 18:00 UTC,en,[Non-Response Category: statement],statement,{}
2026-02-14T08:24:12,2026-02-14,Integration Help Desk,demo_004,demo://message/4780,msg_0004780,v2 with bug fixes will be available today,es,[Non-Response Category: statement],statement,{}
2026-02-14T02:11:44,2026-02-14,API Support Chat,demo_003,demo://message/4781,msg_0004781,the API response changed today,de,[Non-Response Category: statement],statement,{}
2026-02-14T16:07:59,2026-02-14,Developer Community,demo_001,demo://message/4782,msg_0004782,my dashboard stopped refreshing,es,[Non-Response Category: statement],statement,{}
2026-02-14T21:30:38,2026-02-14,Integration Help Desk,demo_004,demo://message/4783,msg_0004783,the webhook is still failing after the update,es,[Non-Response Category: statement],statement,{}
2026-02-14T04:43:57,2026-02-14,Product Help Forum,demo_002,demo://message/4784,msg_0004784,the API response changed today,en,[Non-Response Category: statement],statement,{}
2026-02-14T12:27:57,2026-02-14,Developer Community,demo_001,demo://message/4785,msg_0004785,the retry behavior is different now,en,[Non-Response Category: statement],statement,{}
2026-02-14T23:00:02,2026-02-14,Product Help Forum,demo_002,demo://message/4786,msg_0004786,the new docs page was published,en,[Non-Response Category: statement],statement,{}
2026-02-14T10:23:35,2026-02-14,Product Help Forum,demo_002,demo://message/4787,msg_0004787,the webhook is still failing after the update,en,[Non-Response Category: statement],statement,{}
2026-02-14T04:32:23,2026-02-14,Developer Community,demo_001,demo://message/4788,msg_0004788,the webhook is still failing after the update,de,[Non-Response Category: statement],statement,{}
2026-02-14T14:45:54,2026-02-14,API Support Chat,demo_003,demo://message/4789,msg_0004789,the endpoint works locally but fails in production,de,[Non-Response Category: statement],statement,{}
2026-02-14T13:25:08,2026-02-14,Integration Help Desk,demo_004,demo://message/4790,msg_0004790,the bot does not recognize this command,en,[Non-Response Category: statement],statement,{}
2026-02-14T13:30:13,2026-02-14,Developer Community,demo_001,demo://message/4791,msg_0004791,the endpoint works locally but fails in production,de,[Non-Response Category: statement],statement,{}
2026-02-14T13:32:34,2026-02-14,API Support Chat,demo_003,demo://message/4792,msg_0004792,the SDK returns an empty response,es,[Non-Response Category: statement],statement,{}
2026-02-14T08:57:36,2026-02-14,Product Help Forum,demo_002,demo://message/4793,msg_0004793,the SDK returns an empty response,es,[Non-Response Category: statement],statement,{}
2026-02-14T04:58:58,2026-02-14,Developer Community,demo_001,demo://message/4794,msg_0004794,the SDK returns an empty response,es,[Non-Response Category: statement],statement,{}
2026-02-14T00:05:58,2026-02-14,Integration Help Desk,demo_004,demo://message/4795,msg_0004795,my dashboard stopped refreshing,en,[Non-Response Category: statement],statement,{}
2026-02-14T04:18:53,2026-02-14,Developer Community,demo_001,demo://message/4796,msg_0004796,v2 with bug fixes will be available today,en,[Non-Response Category: statement],statement,{}
2026-02-14T07:32:40,2026-02-14,Developer Community,demo_001,demo://message/4797,msg_0004797,the webhook is still failing after the update,es,[Non-Response Category: statement],statement,{}
2026-02-14T03:39:16,2026-02-14,Product Help Forum,demo_002,demo://message/4798,msg_0004798,the endpoint works locally but fails in production,es,[Non-Response Category: statement],statement,{}
2026-02-14T03:16:33,2026-02-14,API Support Chat,demo_003,demo://message/4799,msg_0004799,the endpoint works locally but fails in production,en,[Non-Response Category: statement],statement,{}
2026-02-14T18:47:49,2026-02-14,Integration Help Desk,demo_004,demo://message/4800,msg_0004800,the webhook is still failing after the update,de,[Non-Response Category: statement],statement,{}
2026-02-14T18:49:04,2026-02-14,Developer Community,demo_001,demo://message/4801,msg_0004801,my dashboard stopped refreshing,en,[Non-Response Category: statement],statement,{}
2026-02-14T03:54:37,2026-02-14,Integration Help Desk,demo_004,demo://message/4802,msg_0004802,can someone help with this,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T03:56:19,2026-02-14,Developer Community,demo_001,demo://message/4803,msg_0004803,any update on this,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T03:04:27,2026-02-14,Integration Help Desk,demo_004,demo://message/4804,msg_0004804,still broken,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T14:52:34,2026-02-14,Developer Community,demo_001,demo://message/4805,msg_0004805,not sure what to do next,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T01:57:42,2026-02-14,Product Help Forum,demo_002,demo://message/4806,msg_0004806,not sure what to do next,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T02:54:07,2026-02-14,API Support Chat,demo_003,demo://message/4807,msg_0004807,it does not work,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T19:19:19,2026-02-14,API Support Chat,demo_003,demo://message/4808,msg_0004808,why is this happening,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T07:15:48,2026-02-14,API Support Chat,demo_003,demo://message/4809,msg_0004809,this keeps failing,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T07:09:22,2026-02-14,Developer Community,demo_001,demo://message/4810,msg_0004810,it does not work,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T06:36:59,2026-02-14,Integration Help Desk,demo_004,demo://message/4811,msg_0004811,any update on this,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T16:16:05,2026-02-14,API Support Chat,demo_003,demo://message/4812,msg_0004812,this keeps failing,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T18:03:54,2026-02-14,API Support Chat,demo_003,demo://message/4813,msg_0004813,it does not work,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T20:26:05,2026-02-14,Developer Community,demo_001,demo://message/4814,msg_0004814,it does not work,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T07:17:42,2026-02-14,Product Help Forum,demo_002,demo://message/4815,msg_0004815,how do I fix this,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T16:00:03,2026-02-14,Product Help Forum,demo_002,demo://message/4816,msg_0004816,why is this happening,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T15:54:13,2026-02-14,Integration Help Desk,demo_004,demo://message/4817,msg_0004817,can someone help with this,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T21:18:16,2026-02-14,API Support Chat,demo_003,demo://message/4818,msg_0004818,same issue here,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T05:01:57,2026-02-14,Product Help Forum,demo_002,demo://message/4819,msg_0004819,not sure what to do next,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T02:05:47,2026-02-14,Developer Community,demo_001,demo://message/4820,msg_0004820,why is this happening,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T15:29:39,2026-02-14,Integration Help Desk,demo_004,demo://message/4821,msg_0004821,same issue here,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T22:49:20,2026-02-14,API Support Chat,demo_003,demo://message/4822,msg_0004822,how do I fix this,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T04:14:27,2026-02-14,Developer Community,demo_001,demo://message/4823,msg_0004823,it does not work,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T17:00:57,2026-02-14,Integration Help Desk,demo_004,demo://message/4824,msg_0004824,same issue here,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T00:42:55,2026-02-14,Developer Community,demo_001,demo://message/4825,msg_0004825,why is this happening,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T19:48:07,2026-02-14,Product Help Forum,demo_002,demo://message/4826,msg_0004826,I am stuck here,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T20:54:17,2026-02-14,API Support Chat,demo_003,demo://message/4827,msg_0004827,it does not work,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T02:23:41,2026-02-14,Product Help Forum,demo_002,demo://message/4828,msg_0004828,any update on this,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T09:18:11,2026-02-14,Developer Community,demo_001,demo://message/4829,msg_0004829,how do I fix this,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T21:28:06,2026-02-14,Developer Community,demo_001,demo://message/4830,msg_0004830,why is this happening,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T14:22:53,2026-02-14,Integration Help Desk,demo_004,demo://message/4831,msg_0004831,how do I fix this,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T23:15:39,2026-02-14,Integration Help Desk,demo_004,demo://message/4832,msg_0004832,still broken,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T16:51:58,2026-02-14,Product Help Forum,demo_002,demo://message/4833,msg_0004833,how do I fix this,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T15:05:39,2026-02-14,Developer Community,demo_001,demo://message/4834,msg_0004834,this keeps failing,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-14T03:42:56,2026-02-14,API Support Chat,demo_003,demo://message/4835,msg_0004835,where can I promote my project,es,[Non-Response Category: out_of_scope],out_of_scope,{}
2026-02-14T05:24:16,2026-02-14,Developer Community,demo_001,demo://message/4836,msg_0004836,can this bot help me find a job,es,[Non-Response Category: out_of_scope],out_of_scope,{}
2026-02-14T01:47:16,2026-02-14,API Support Chat,demo_003,demo://message/4837,msg_0004837,where can I promote my project,es,[Non-Response Category: out_of_scope],out_of_scope,{}
2026-02-14T09:02:17,2026-02-14,API Support Chat,demo_003,demo://message/4838,msg_0004838,can this bot help me find a job,en,[Non-Response Category: out_of_scope],out_of_scope,{}
2026-02-14T15:54:24,2026-02-14,API Support Chat,demo_003,demo://message/4839,msg_0004839,click this suspicious link,en,[Non-Response Category: noise_or_spam],noise_or_spam,{}
2026-02-14T21:13:17,2026-02-14,API Support Chat,demo_003,demo://message/4840,msg_0004840,limited offer message,en,[Non-Response Category: noise_or_spam],noise_or_spam,{}
2026-02-14T00:32:01,2026-02-14,Integration Help Desk,demo_004,demo://message/4841,msg_0004841,free tokens here,en,[Non-Response Category: noise_or_spam],noise_or_spam,{}
2026-02-14T15:41:04,2026-02-14,Product Help Forum,demo_002,demo://message/4842,msg_0004842,please check the pinned message,en,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-14T07:48:14,2026-02-14,Developer Community,demo_001,demo://message/4843,msg_0004843,"John, this was already answered above",en,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-14T19:40:51,2026-02-14,Integration Help Desk,demo_004,demo://message/4844,msg_0004844,"Maria, I replied in the other thread",en,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-14T14:57:16,2026-02-14,Developer Community,demo_001,demo://message/4845,msg_0004845,"Alex, did you try restarting the service",en,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-14T22:58:03,2026-02-14,Developer Community,demo_001,demo://message/4846,msg_0004846,please check the pinned message,en,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-14T19:52:12,2026-02-14,Developer Community,demo_001,demo://message/4847,msg_0004847,"Alex, did you try restarting the service",en,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-14T22:23:56,2026-02-14,API Support Chat,demo_003,demo://message/4848,msg_0004848,will that fix it,de,[Non-Response Category: missing_context],missing_context,{}
2026-02-14T05:20:15,2026-02-14,Integration Help Desk,demo_004,demo://message/4849,msg_0004849,what about the second option,en,[Non-Response Category: missing_context],missing_context,{}
2026-02-14T00:48:57,2026-02-14,Integration Help Desk,demo_004,demo://message/4850,msg_0004850,is this still true,de,[Non-Response Category: missing_context],missing_context,{}
2026-02-14T18:30:13,2026-02-14,API Support Chat,demo_003,demo://message/4851,msg_0004851,what about the second option,en,[Non-Response Category: missing_context],missing_context,{}
2026-02-14T09:28:03,2026-02-14,Integration Help Desk,demo_004,demo://message/4852,msg_0004852,does the SDK support custom timeout settings,de,[Non-Response Category: knowledge_not_found],knowledge_not_found,{}
2026-02-14T05:51:05,2026-02-14,Product Help Forum,demo_002,demo://message/4853,msg_0004853,how do I configure permissions for this endpoint,en,[Non-Response Category: knowledge_not_found],knowledge_not_found,{}
2026-02-14T12:57:48,2026-02-14,Integration Help Desk,demo_004,demo://message/4854,msg_0004854,give me admin access,de,[Non-Response Category: malicious],malicious,{}
2026-02-14T20:47:33,2026-02-14,Product Help Forum,demo_002,demo://message/4855,msg_0004855,this seems related but the bot ignored it,de,[Non-Response Category: other],other,{}
2026-02-14T15:56:05,2026-02-14,API Support Chat,demo_003,demo://message/4856,msg_0004856,the answer does not match the documentation,de,[Non-Response Category: other],other,{}
2026-02-14T02:14:49,2026-02-14,Product Help Forum,demo_002,demo://message/4857,msg_0004857,the classification does not seem specific enough,en,[Non-Response Category: other],other,{}
2026-02-14T19:39:51,2026-02-14,API Support Chat,demo_003,demo://message/4858,msg_0004858,the answer does not match the documentation,es,[Non-Response Category: other],other,{}
2026-02-14T11:39:29,2026-02-14,Integration Help Desk,demo_004,demo://message/4859,msg_0004859,this seems related but the bot ignored it,en,[Non-Response Category: other],other,{}
2026-02-14T06:52:41,2026-02-14,Product Help Forum,demo_002,demo://message/4860,msg_0004860,this seems related but the bot ignored it,de,[Non-Response Category: other],other,{}
2026-02-14T10:54:23,2026-02-14,Developer Community,demo_001,demo://message/4861,msg_0004861,the message is not spam but also not a clear question,es,[Non-Response Category: other],other,{}
2026-02-14T23:35:28,2026-02-14,Developer Community,demo_001,demo://message/4862,msg_0004862,this looks like an edge case,en,[Non-Response Category: other],other,{}
2026-02-14T18:36:04,2026-02-14,Product Help Forum,demo_002,demo://message/4863,msg_0004863,this seems related but the bot ignored it,de,[Non-Response Category: other],other,{}
2026-02-14T06:01:12,2026-02-14,API Support Chat,demo_003,demo://message/4864,msg_0004864,the message is not spam but also not a clear question,es,[Non-Response Category: other],other,{}
2026-02-15T16:52:13,2026-02-15,Product Help Forum,demo_002,demo://message/4865,msg_0004865,great explanation,de,[Non-Response Category: small_talk],small_talk,{}
2026-02-15T23:08:01,2026-02-15,Integration Help Desk,demo_004,demo://message/4866,msg_0004866,"thanks, that helped",en,[Non-Response Category: small_talk],small_talk,{}
2026-02-15T21:26:20,2026-02-15,Developer Community,demo_001,demo://message/4867,msg_0004867,"cool, that makes sense",en,[Non-Response Category: small_talk],small_talk,{}
2026-02-15T09:25:01,2026-02-15,Developer Community,demo_001,demo://message/4868,msg_0004868,good morning everyone,de,[Non-Response Category: small_talk],small_talk,{}
2026-02-15T04:05:44,2026-02-15,Integration Help Desk,demo_004,demo://message/4869,msg_0004869,the retry behavior is different now,es,[Non-Response Category: statement],statement,{}
2026-02-15T17:59:56,2026-02-15,Developer Community,demo_001,demo://message/4870,msg_0004870,v2 with bug fixes will be available today,en,[Non-Response Category: statement],statement,{}
2026-02-15T17:44:58,2026-02-15,Product Help Forum,demo_002,demo://message/4871,msg_0004871,the SDK returns an empty response,de,[Non-Response Category: statement],statement,{}
2026-02-15T12:08:07,2026-02-15,Product Help Forum,demo_002,demo://message/4872,msg_0004872,the bot does not recognize this command,en,[Non-Response Category: statement],statement,{}
2026-02-15T16:45:24,2026-02-15,Developer Community,demo_001,demo://message/4873,msg_0004873,the maintenance window starts at 18:00 UTC,es,[Non-Response Category: statement],statement,{}
2026-02-15T10:39:44,2026-02-15,Product Help Forum,demo_002,demo://message/4874,msg_0004874,the new docs page was published,en,[Non-Response Category: statement],statement,{}
2026-02-15T23:17:20,2026-02-15,Integration Help Desk,demo_004,demo://message/4875,msg_0004875,the SDK returns an empty response,de,[Non-Response Category: statement],statement,{}
2026-02-15T13:58:16,2026-02-15,Integration Help Desk,demo_004,demo://message/4876,msg_0004876,v2 with bug fixes will be available today,en,[Non-Response Category: statement],statement,{}
2026-02-15T22:16:30,2026-02-15,API Support Chat,demo_003,demo://message/4877,msg_0004877,the bot does not recognize this command,en,[Non-Response Category: statement],statement,{}
2026-02-15T16:29:43,2026-02-15,API Support Chat,demo_003,demo://message/4878,msg_0004878,v2 with bug fixes will be available today,en,[Non-Response Category: statement],statement,{}
2026-02-15T02:21:28,2026-02-15,Product Help Forum,demo_002,demo://message/4879,msg_0004879,the endpoint works locally but fails in production,en,[Non-Response Category: statement],statement,{}
2026-02-15T20:25:09,2026-02-15,Product Help Forum,demo_002,demo://message/4880,msg_0004880,the retry behavior is different now,en,[Non-Response Category: statement],statement,{}
2026-02-15T05:10:56,2026-02-15,Integration Help Desk,demo_004,demo://message/4881,msg_0004881,the API response changed today,en,[Non-Response Category: statement],statement,{}
2026-02-15T22:56:56,2026-02-15,Product Help Forum,demo_002,demo://message/4882,msg_0004882,the bot does not recognize this command,en,[Non-Response Category: statement],statement,{}
2026-02-15T00:00:44,2026-02-15,Product Help Forum,demo_002,demo://message/4883,msg_0004883,v2 with bug fixes will be available today,de,[Non-Response Category: statement],statement,{}
2026-02-15T09:40:54,2026-02-15,Product Help Forum,demo_002,demo://message/4884,msg_0004884,v2 with bug fixes will be available today,es,[Non-Response Category: statement],statement,{}
2026-02-15T22:21:28,2026-02-15,Product Help Forum,demo_002,demo://message/4885,msg_0004885,the webhook is still failing after the update,es,[Non-Response Category: statement],statement,{}
2026-02-15T09:24:46,2026-02-15,Product Help Forum,demo_002,demo://message/4886,msg_0004886,the bot does not recognize this command,es,[Non-Response Category: statement],statement,{}
2026-02-15T19:11:42,2026-02-15,Product Help Forum,demo_002,demo://message/4887,msg_0004887,the endpoint works locally but fails in production,de,[Non-Response Category: statement],statement,{}
2026-02-15T15:28:14,2026-02-15,Developer Community,demo_001,demo://message/4888,msg_0004888,the webhook is still failing after the update,de,[Non-Response Category: statement],statement,{}
2026-02-15T03:14:49,2026-02-15,Developer Community,demo_001,demo://message/4889,msg_0004889,the SDK returns an empty response,en,[Non-Response Category: statement],statement,{}
2026-02-15T04:06:44,2026-02-15,Product Help Forum,demo_002,demo://message/4890,msg_0004890,how do I fix this,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T21:50:02,2026-02-15,API Support Chat,demo_003,demo://message/4891,msg_0004891,can someone help with this,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T03:55:50,2026-02-15,Integration Help Desk,demo_004,demo://message/4892,msg_0004892,still broken,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T14:50:29,2026-02-15,Integration Help Desk,demo_004,demo://message/4893,msg_0004893,it does not work,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T09:03:07,2026-02-15,Product Help Forum,demo_002,demo://message/4894,msg_0004894,it does not work,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T20:15:14,2026-02-15,API Support Chat,demo_003,demo://message/4895,msg_0004895,I am stuck here,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T12:06:14,2026-02-15,Integration Help Desk,demo_004,demo://message/4896,msg_0004896,it does not work,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T10:08:12,2026-02-15,API Support Chat,demo_003,demo://message/4897,msg_0004897,why is this happening,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T09:32:44,2026-02-15,Product Help Forum,demo_002,demo://message/4898,msg_0004898,same issue here,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T15:36:59,2026-02-15,Developer Community,demo_001,demo://message/4899,msg_0004899,any update on this,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T10:31:39,2026-02-15,Product Help Forum,demo_002,demo://message/4900,msg_0004900,why is this happening,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T14:38:19,2026-02-15,Integration Help Desk,demo_004,demo://message/4901,msg_0004901,same issue here,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T02:22:43,2026-02-15,Integration Help Desk,demo_004,demo://message/4902,msg_0004902,I am stuck here,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T21:38:48,2026-02-15,API Support Chat,demo_003,demo://message/4903,msg_0004903,I am stuck here,de,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T19:54:17,2026-02-15,Developer Community,demo_001,demo://message/4904,msg_0004904,I am stuck here,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T16:48:39,2026-02-15,Integration Help Desk,demo_004,demo://message/4905,msg_0004905,I am stuck here,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T09:53:05,2026-02-15,Developer Community,demo_001,demo://message/4906,msg_0004906,same issue here,es,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T15:03:44,2026-02-15,API Support Chat,demo_003,demo://message/4907,msg_0004907,I am stuck here,en,[Non-Response Category: unclear_request],unclear_request,{}
2026-02-15T11:53:08,2026-02-15,Product Help Forum,demo_002,demo://message/4908,msg_0004908,can someone review my resume,en,[Non-Response Category: out_of_scope],out_of_scope,{}
2026-02-15T22:48:48,2026-02-15,Integration Help Desk,demo_004,demo://message/4909,msg_0004909,where can I promote my project,en,[Non-Response Category: out_of_scope],out_of_scope,{}
2026-02-15T22:26:41,2026-02-15,Integration Help Desk,demo_004,demo://message/4910,msg_0004910,what exchange should I use,de,[Non-Response Category: out_of_scope],out_of_scope,{}
2026-02-15T21:10:53,2026-02-15,Product Help Forum,demo_002,demo://message/4911,msg_0004911,join this giveaway,de,[Non-Response Category: noise_or_spam],noise_or_spam,{}
2026-02-15T11:20:44,2026-02-15,Integration Help Desk,demo_004,demo://message/4912,msg_0004912,limited offer message,es,[Non-Response Category: noise_or_spam],noise_or_spam,{}
2026-02-15T03:17:15,2026-02-15,API Support Chat,demo_003,demo://message/4913,msg_0004913,aaaa bbbb cccc,en,[Non-Response Category: noise_or_spam],noise_or_spam,{}
2026-02-15T11:24:58,2026-02-15,API Support Chat,demo_003,demo://message/4914,msg_0004914,random repeated text,en,[Non-Response Category: noise_or_spam],noise_or_spam,{}
2026-02-15T04:31:08,2026-02-15,Developer Community,demo_001,demo://message/4915,msg_0004915,I think Sam has the same setup,en,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-15T02:07:59,2026-02-15,Product Help Forum,demo_002,demo://message/4916,msg_0004916,please check the pinned message,es,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-15T08:58:15,2026-02-15,API Support Chat,demo_003,demo://message/4917,msg_0004917,please check the pinned message,es,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-15T12:47:20,2026-02-15,Developer Community,demo_001,demo://message/4918,msg_0004918,"Alex, did you try restarting the service",en,[Non-Response Category: user_to_user],user_to_user,{}
2026-02-15T02:51:43,2026-02-15,Integration Help Desk,demo_004,demo://message/4919,msg_0004919,what should I do next,en,[Non-Response Category: missing_context],missing_context,{}
2026-02-15T21:41:59,2026-02-15,Product Help Forum,demo_002,demo://message/4920,msg_0004920,is there documentation for rate limits,de,[Non-Response Category: knowledge_not_found],knowledge_not_found,{}
2026-02-15T07:32:30,2026-02-15,Integration Help Desk,demo_004,demo://message/4921,msg_0004921,how do I enable advanced logging,en,[Non-Response Category: knowledge_not_found],knowledge_not_found,{}
2026-02-15T14:57:23,2026-02-15,Product Help Forum,demo_002,demo://message/4922,msg_0004922,where can I find the API error code reference,en,[Non-Response Category: knowledge_not_found],knowledge_not_found,{}
2026-02-15T18:44:18,2026-02-15,Developer Community,demo_001,demo://message/4923,msg_0004923,give me admin access,en,[Non-Response Category: malicious],malicious,{}
2026-02-15T13:33:29,2026-02-15,API Support Chat,demo_003,demo://message/4924,msg_0004924,the message is not spam but also not a clear question,en,[Non-Response Category: other],other,{}
2026-02-15T17:40:36,2026-02-15,Integration Help Desk,demo_004,demo://message/4925,msg_0004925,the answer does not match the documentation,en,[Non-Response Category: other],other,{}
2026-02-15T21:37:52,2026-02-15,Developer Community,demo_001,demo://message/4926,msg_0004926,this looks like an edge case,de,[Non-Response Category: other],other,{}
2026-02-16T04:56:50,2026-02-16,API Support Chat,demo_003,demo://message/4927,msg_0004927,"nice, thanks for sharing",de,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T06:30:52,2026-02-16,API Support Chat,demo_003,demo://message/4928,msg_0004928,"thanks, that helped",en,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T13:39:17,2026-02-16,Integration Help Desk,demo_004,demo://message/4929,msg_0004929,"nice, thanks for sharing",de,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T15:42:16,2026-02-16,Integration Help Desk,demo_004,demo://message/4930,msg_0004930,thanks for confirming,es,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T11:54:04,2026-02-16,Developer Community,demo_001,demo://message/4931,msg_0004931,great explanation,en,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T00:31:21,2026-02-16,Product Help Forum,demo_002,demo://message/4932,msg_0004932,"nice, thanks for sharing",en,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T13:15:34,2026-02-16,Integration Help Desk,demo_004,demo://message/4933,msg_0004933,thanks for confirming,es,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T19:34:13,2026-02-16,API Support Chat,demo_003,demo://message/4934,msg_0004934,"thanks, that helped",de,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T11:13:58,2026-02-16,Integration Help Desk,demo_004,demo://message/4935,msg_0004935,"cool, that makes sense",en,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T18:26:17,2026-02-16,Product Help Forum,demo_002,demo://message/4936,msg_0004936,"thanks, that helped",es,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T08:49:47,2026-02-16,Product Help Forum,demo_002,demo://message/4937,msg_0004937,"cool, that makes sense",en,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T13:52:52,2026-02-16,Integration Help Desk,demo_004,demo://message/4938,msg_0004938,interesting discussion,en,[Non-Response Category: small_talk],small_talk,{}
2026-02-16T12:15:06,2026-02-16,Integration Help Desk,demo_004,demo://message/4939,msg_0004939,"nice, thanks for sharing",en,[Non-Response Category: small_talk],small_talk,{}
